"","comid","FlowMetric","hydro.endpoint","MedDelta"
"12211",20348407,"sp_mag","SP_Mag",67.48807992
"12212",20348407,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.835946304
"12213",20348407,"wet_bfl_mag_50","Wet_BFL_Mag_50",4.683442974
"12214",20348411,"ds_mag_50","DS_Mag_50",0.392308192
"12215",20348411,"fa_mag","FA_Mag",15.90379593
"12216",20348411,"peak_10","Peak_10",382.3620727
"12217",20348411,"peak_2","Peak_2",-60.81983566
"12218",20348411,"peak_5","Peak_5",26.52433546
"12219",20348411,"q99","Q99",4.452835184
"12220",20348411,"sp_mag","SP_Mag",65.99809607
"12221",20348411,"wet_bfl_mag_10","Wet_BFL_Mag_10",2.009329054
"12222",20348411,"wet_bfl_mag_50","Wet_BFL_Mag_50",8.53908658
"12223",20348413,"ds_mag_50","DS_Mag_50",0.135756161
"12224",20348413,"fa_mag","FA_Mag",9.182078139
"12225",20348413,"peak_10","Peak_10",530.4311069
"12226",20348413,"peak_2","Peak_2",-20.28462005
"12227",20348413,"peak_5","Peak_5",117.4601606
"12228",20348413,"q99","Q99",-22.48446911
"12229",20348413,"sp_mag","SP_Mag",70.07606677
"12230",20348413,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.062092391
"12231",20348413,"wet_bfl_mag_50","Wet_BFL_Mag_50",10.13001049
"12232",20348415,"ds_mag_50","DS_Mag_50",0.710446137
"12233",20348415,"fa_mag","FA_Mag",15.49374955
"12234",20348415,"peak_10","Peak_10",211.4724243
"12235",20348415,"peak_2","Peak_2",-8.770421079
"12236",20348415,"peak_5","Peak_5",61.66035901
"12237",20348415,"q99","Q99",-31.50921024
"12238",20348415,"sp_mag","SP_Mag",110.8663445
"12239",20348415,"wet_bfl_mag_10","Wet_BFL_Mag_10",2.230115901
"12240",20348415,"wet_bfl_mag_50","Wet_BFL_Mag_50",9.564163919
"12241",20348417,"ds_mag_50","DS_Mag_50",0.275087912
"12242",20348417,"fa_mag","FA_Mag",16.14076876
"12243",20348417,"peak_10","Peak_10",371.6620692
"12244",20348417,"peak_2","Peak_2",-24.75050866
"12245",20348417,"peak_5","Peak_5",52.24339141
"12246",20348417,"q99","Q99",2.71725099
"12247",20348417,"sp_mag","SP_Mag",71.79095754
"12248",20348417,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.845037646
"12249",20348417,"wet_bfl_mag_50","Wet_BFL_Mag_50",6.049678571
"12250",20348419,"ds_mag_50","DS_Mag_50",0.22998668
"12251",20348419,"fa_mag","FA_Mag",16.01371686
"12252",20348419,"peak_10","Peak_10",376.1157306
"12253",20348419,"peak_2","Peak_2",-55.89794589
"12254",20348419,"peak_5","Peak_5",30.36571925
"12255",20348419,"q99","Q99",4.790029801
"12256",20348419,"sp_mag","SP_Mag",67.6897291
"12257",20348419,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.997012238
"12258",20348419,"wet_bfl_mag_50","Wet_BFL_Mag_50",6.010914169
"12259",20348421,"ds_mag_50","DS_Mag_50",0.515329504
"12260",20348421,"fa_mag","FA_Mag",10.38180227
"12261",20348421,"peak_10","Peak_10",407.288702
"12262",20348421,"peak_2","Peak_2",-55.95097952
"12263",20348421,"peak_5","Peak_5",92.56702398
"12264",20348421,"q99","Q99",-27.36635102
"12265",20348421,"sp_mag","SP_Mag",119.3491906
"12266",20348421,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.376967483
"12267",20348421,"wet_bfl_mag_50","Wet_BFL_Mag_50",6.717886197
"12268",20348429,"ds_mag_50","DS_Mag_50",2.413232018
"12269",20348429,"fa_mag","FA_Mag",47.37178791
"12270",20348429,"peak_10","Peak_10",5925.520038
"12271",20348429,"peak_2","Peak_2",1601.14082
"12272",20348429,"peak_5","Peak_5",3790.376561
"12273",20348429,"q99","Q99",595.060527
"12274",20348429,"sp_mag","SP_Mag",265.5200246
"12275",20348429,"wet_bfl_mag_10","Wet_BFL_Mag_10",9.157923826
"12276",20348429,"wet_bfl_mag_50","Wet_BFL_Mag_50",47.4340989
"12277",20348431,"ds_mag_50","DS_Mag_50",1.203226107
"12278",20348431,"fa_mag","FA_Mag",14.17115328
"12279",20348431,"peak_10","Peak_10",548.5847789
"12280",20348431,"peak_2","Peak_2",-45.2558961
"12281",20348431,"peak_5","Peak_5",80.62183716
"12282",20348431,"q99","Q99",-5.69311813
"12283",20348431,"sp_mag","SP_Mag",84.78974792
"12284",20348431,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.762658974
"12285",20348431,"wet_bfl_mag_50","Wet_BFL_Mag_50",4.711301698
"12286",20348435,"ds_mag_50","DS_Mag_50",0.317219863
"12287",20348435,"fa_mag","FA_Mag",10.57406966
"12288",20348435,"peak_10","Peak_10",505.8470936
"12289",20348435,"peak_2","Peak_2",-19.16504529
"12290",20348435,"peak_5","Peak_5",117.6759059
"12291",20348435,"q99","Q99",-16.19700199
"12292",20348435,"sp_mag","SP_Mag",64.02087929
"12293",20348435,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.101495072
"12294",20348435,"wet_bfl_mag_50","Wet_BFL_Mag_50",9.728986097
"12295",20348439,"ds_mag_50","DS_Mag_50",0.28538986
"12296",20348439,"fa_mag","FA_Mag",15.16768084
"12297",20348439,"peak_10","Peak_10",405.6305179
"12298",20348439,"peak_2","Peak_2",-0.882802198
"12299",20348439,"peak_5","Peak_5",61.80023723
"12300",20348439,"q99","Q99",-2.598798284
"12301",20348439,"sp_mag","SP_Mag",98.92588428
"12302",20348439,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.533866817
"12303",20348439,"wet_bfl_mag_50","Wet_BFL_Mag_50",4.471601981
"12304",20348445,"ds_mag_50","DS_Mag_50",2.238397769
"12305",20348445,"fa_mag","FA_Mag",23.66635936
"12306",20348445,"peak_10","Peak_10",-1242.064171
"12307",20348445,"peak_2","Peak_2",-970.2097586
"12308",20348445,"peak_5","Peak_5",-209.9953188
"12309",20348445,"q99","Q99",-51.42680105
"12310",20348445,"sp_mag","SP_Mag",438.9942632
"12311",20348445,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.395592791
"12312",20348445,"wet_bfl_mag_50","Wet_BFL_Mag_50",107.3192945
"12313",20348447,"ds_mag_50","DS_Mag_50",5.19732326
"12314",20348447,"fa_mag","FA_Mag",42.33319479
"12315",20348447,"peak_10","Peak_10",3542.646787
"12316",20348447,"peak_2","Peak_2",520.8828796
"12317",20348447,"peak_5","Peak_5",1743.558287
"12318",20348447,"q99","Q99",322.3706688
"12319",20348447,"sp_mag","SP_Mag",255.1747969
"12320",20348447,"wet_bfl_mag_10","Wet_BFL_Mag_10",11.02931469
"12321",20348447,"wet_bfl_mag_50","Wet_BFL_Mag_50",53.2359349
"12322",20348451,"ds_mag_50","DS_Mag_50",2.882122711
"12323",20348451,"fa_mag","FA_Mag",18.81677259
"12324",20348451,"peak_10","Peak_10",216.5012001
"12325",20348451,"peak_2","Peak_2",-190.3652944
"12326",20348451,"peak_5","Peak_5",-61.58638581
"12327",20348451,"q99","Q99",-8.264245059
"12328",20348451,"sp_mag","SP_Mag",169.2975971
"12329",20348451,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.379160906
"12330",20348451,"wet_bfl_mag_50","Wet_BFL_Mag_50",19.89318648
"12331",20348453,"ds_mag_50","DS_Mag_50",1.876734182
"12332",20348453,"fa_mag","FA_Mag",12.1844998
"12333",20348453,"peak_10","Peak_10",395.7962133
"12334",20348453,"peak_2","Peak_2",-202.7242378
"12335",20348453,"peak_5","Peak_5",58.73418478
"12336",20348453,"q99","Q99",-9.117516439
"12337",20348453,"sp_mag","SP_Mag",129.9177979
"12338",20348453,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.458286913
"12339",20348453,"wet_bfl_mag_50","Wet_BFL_Mag_50",15.21809873
"12340",20348455,"ds_mag_50","DS_Mag_50",0.407245837
"12341",20348455,"fa_mag","FA_Mag",9.40263917
"12342",20348455,"peak_10","Peak_10",426.4990057
"12343",20348455,"peak_2","Peak_2",-88.67370996
"12344",20348455,"peak_5","Peak_5",90.39697349
"12345",20348455,"q99","Q99",-27.6216768
"12346",20348455,"sp_mag","SP_Mag",115.2715295
"12347",20348455,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.544383467
"12348",20348455,"wet_bfl_mag_50","Wet_BFL_Mag_50",7.344614386
"12349",20348457,"ds_mag_50","DS_Mag_50",0.214497003
"12350",20348457,"fa_mag","FA_Mag",11.44442845
"12351",20348457,"peak_10","Peak_10",500.3339991
"12352",20348457,"peak_2","Peak_2",25.28152098
"12353",20348457,"peak_5","Peak_5",118.8493082
"12354",20348457,"q99","Q99",-26.97682689
"12355",20348457,"sp_mag","SP_Mag",65.97600999
"12356",20348457,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.141623726
"12357",20348457,"wet_bfl_mag_50","Wet_BFL_Mag_50",9.430258991
"12358",20348471,"ds_mag_50","DS_Mag_50",0.267591658
"12359",20348471,"fa_mag","FA_Mag",15.75455634
"12360",20348471,"peak_10","Peak_10",441.5369399
"12361",20348471,"peak_2","Peak_2",1.633295205
"12362",20348471,"peak_5","Peak_5",89.22148914
"12363",20348471,"q99","Q99",-0.823263196
"12364",20348471,"sp_mag","SP_Mag",94.14072827
"12365",20348471,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.368050516
"12366",20348471,"wet_bfl_mag_50","Wet_BFL_Mag_50",4.393964535
"12367",20348473,"ds_mag_50","DS_Mag_50",0.556111139
"12368",20348473,"fa_mag","FA_Mag",21.89476972
"12369",20348473,"peak_10","Peak_10",24.12823057
"12370",20348473,"peak_2","Peak_2",-84.47295804
"12371",20348473,"peak_5","Peak_5",-16.10581595
"12372",20348473,"q99","Q99",-3.522625175
"12373",20348473,"sp_mag","SP_Mag",67.3081029
"12374",20348473,"wet_bfl_mag_10","Wet_BFL_Mag_10",2.404891425
"12375",20348473,"wet_bfl_mag_50","Wet_BFL_Mag_50",6.910203463
"12376",20348483,"ds_mag_50","DS_Mag_50",0.235879287
"12377",20348483,"fa_mag","FA_Mag",9.43202909
"12378",20348483,"peak_10","Peak_10",423.1841742
"12379",20348483,"peak_2","Peak_2",-23.38061505
"12380",20348483,"peak_5","Peak_5",89.3904647
"12381",20348483,"q99","Q99",-8.806101605
"12382",20348483,"sp_mag","SP_Mag",95.30761605
"12383",20348483,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.626182934
"12384",20348483,"wet_bfl_mag_50","Wet_BFL_Mag_50",7.385104978
"12385",20348487,"ds_mag_50","DS_Mag_50",0.233007659
"12386",20348487,"fa_mag","FA_Mag",14.98974886
"12387",20348487,"peak_10","Peak_10",456.0163596
"12388",20348487,"peak_2","Peak_2",1.950192141
"12389",20348487,"peak_5","Peak_5",92.8914382
"12390",20348487,"q99","Q99",-0.642374252
"12391",20348487,"sp_mag","SP_Mag",99.48509607
"12392",20348487,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.364058242
"12393",20348487,"wet_bfl_mag_50","Wet_BFL_Mag_50",3.493759241
"12394",20348493,"ds_mag_50","DS_Mag_50",0.231713703
"12395",20348493,"fa_mag","FA_Mag",14.99438947
"12396",20348493,"peak_10","Peak_10",459.6858924
"12397",20348493,"peak_2","Peak_2",2.160484848
"12398",20348493,"peak_5","Peak_5",91.78468728
"12399",20348493,"q99","Q99",-0.728532358
"12400",20348493,"sp_mag","SP_Mag",99.95759158
"12401",20348493,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.410310723
"12402",20348493,"wet_bfl_mag_50","Wet_BFL_Mag_50",3.547417333
"12403",20348495,"ds_mag_50","DS_Mag_50",2.375849817
"12404",20348495,"fa_mag","FA_Mag",40.41838453
"12405",20348495,"peak_10","Peak_10",3664.799931
"12406",20348495,"peak_2","Peak_2",642.4613701
"12407",20348495,"peak_5","Peak_5",1945.727305
"12408",20348495,"q99","Q99",99.26378832
"12409",20348495,"sp_mag","SP_Mag",262.73352
"12410",20348495,"wet_bfl_mag_10","Wet_BFL_Mag_10",11.22377108
"12411",20348495,"wet_bfl_mag_50","Wet_BFL_Mag_50",51.07404645
"12412",20348499,"ds_mag_50","DS_Mag_50",0.352370713
"12413",20348499,"fa_mag","FA_Mag",11.80058485
"12414",20348499,"peak_10","Peak_10",470.7022942
"12415",20348499,"peak_2","Peak_2",-121.8669957
"12416",20348499,"peak_5","Peak_5",87.68677656
"12417",20348499,"q99","Q99",-11.08405506
"12418",20348499,"sp_mag","SP_Mag",99.41041059
"12419",20348499,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.669204179
"12420",20348499,"wet_bfl_mag_50","Wet_BFL_Mag_50",8.827982018
"12421",20348503,"ds_mag_50","DS_Mag_50",0.22480661
"12422",20348503,"fa_mag","FA_Mag",14.91890392
"12423",20348503,"peak_10","Peak_10",452.3262459
"12424",20348503,"peak_2","Peak_2",2.609861971
"12425",20348503,"peak_5","Peak_5",92.6096335
"12426",20348503,"q99","Q99",-0.905767113
"12427",20348503,"sp_mag","SP_Mag",98.83332351
"12428",20348503,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.431302864
"12429",20348503,"wet_bfl_mag_50","Wet_BFL_Mag_50",3.555417166
"12430",20348505,"ds_mag_50","DS_Mag_50",0.223138278
"12431",20348505,"fa_mag","FA_Mag",14.92165539
"12432",20348505,"peak_10","Peak_10",451.8591062
"12433",20348505,"peak_2","Peak_2",2.282179654
"12434",20348505,"peak_5","Peak_5",93.16369427
"12435",20348505,"q99","Q99",-0.651364254
"12436",20348505,"sp_mag","SP_Mag",100.0892559
"12437",20348505,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.412204962
"12438",20348505,"wet_bfl_mag_50","Wet_BFL_Mag_50",3.503144855
"12439",20348507,"ds_mag_50","DS_Mag_50",0.223138278
"12440",20348507,"fa_mag","FA_Mag",14.91658323
"12441",20348507,"peak_10","Peak_10",451.8591062
"12442",20348507,"peak_2","Peak_2",2.311590243
"12443",20348507,"peak_5","Peak_5",93.16369427
"12444",20348507,"q99","Q99",-0.651364254
"12445",20348507,"sp_mag","SP_Mag",100.0730808
"12446",20348507,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.409142025
"12447",20348507,"wet_bfl_mag_50","Wet_BFL_Mag_50",3.505511988
"12448",20348509,"ds_mag_50","DS_Mag_50",0.219765235
"12449",20348509,"fa_mag","FA_Mag",14.79360865
"12450",20348509,"peak_10","Peak_10",461.0161002
"12451",20348509,"peak_2","Peak_2",1.264254079
"12452",20348509,"peak_5","Peak_5",97.20037093
"12453",20348509,"q99","Q99",-0.997395471
"12454",20348509,"sp_mag","SP_Mag",97.07865801
"12455",20348509,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.320162687
"12456",20348509,"wet_bfl_mag_50","Wet_BFL_Mag_50",3.331281718
"12457",20348511,"ds_mag_50","DS_Mag_50",0.213944888
"12458",20348511,"fa_mag","FA_Mag",14.95999178
"12459",20348511,"peak_10","Peak_10",459.7502683
"12460",20348511,"peak_2","Peak_2",2.221130703
"12461",20348511,"peak_5","Peak_5",95.16251812
"12462",20348511,"q99","Q99",-0.721255323
"12463",20348511,"sp_mag","SP_Mag",100.3168685
"12464",20348511,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.4229166
"12465",20348511,"wet_bfl_mag_50","Wet_BFL_Mag_50",3.494226274
"12466",20348515,"ds_mag_50","DS_Mag_50",0.215652597
"12467",20348515,"fa_mag","FA_Mag",14.75839722
"12468",20348515,"peak_10","Peak_10",459.6622608
"12469",20348515,"peak_2","Peak_2",0.620134366
"12470",20348515,"peak_5","Peak_5",96.52117929
"12471",20348515,"q99","Q99",-0.854071401
"12472",20348515,"sp_mag","SP_Mag",98.04797203
"12473",20348515,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.282418615
"12474",20348515,"wet_bfl_mag_50","Wet_BFL_Mag_50",3.459485348
"12475",20348517,"ds_mag_50","DS_Mag_50",10.77083458
"12476",20348517,"fa_mag","FA_Mag",23.71392827
"12477",20348517,"peak_10","Peak_10",-1232.355771
"12478",20348517,"peak_2","Peak_2",-1090.357964
"12479",20348517,"peak_5","Peak_5",-172.5321733
"12480",20348517,"q99","Q99",-44.50828263
"12481",20348517,"sp_mag","SP_Mag",463.8280751
"12482",20348517,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.621066717
"12483",20348517,"wet_bfl_mag_50","Wet_BFL_Mag_50",102.6785639
"12484",20348525,"ds_mag_50","DS_Mag_50",0.291119048
"12485",20348525,"fa_mag","FA_Mag",9.167471206
"12486",20348525,"peak_10","Peak_10",429.7904656
"12487",20348525,"peak_2","Peak_2",-18.56583417
"12488",20348525,"peak_5","Peak_5",91.11366617
"12489",20348525,"q99","Q99",-10.006843
"12490",20348525,"sp_mag","SP_Mag",82.29847869
"12491",20348525,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.667432334
"12492",20348525,"wet_bfl_mag_50","Wet_BFL_Mag_50",7.361202964
"12493",20348529,"ds_mag_50","DS_Mag_50",0.103482934
"12494",20348529,"fa_mag","FA_Mag",14.40539047
"12495",20348529,"peak_10","Peak_10",444.7991245
"12496",20348529,"peak_2","Peak_2",-0.645923077
"12497",20348529,"peak_5","Peak_5",78.83124492
"12498",20348529,"q99","Q99",-6.00533395
"12499",20348529,"sp_mag","SP_Mag",85.48618215
"12500",20348529,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.116970813
"12501",20348529,"wet_bfl_mag_50","Wet_BFL_Mag_50",3.184174825
"12502",20348537,"ds_mag_50","DS_Mag_50",0.901503247
"12503",20348537,"fa_mag","FA_Mag",25.02853647
"12504",20348537,"peak_10","Peak_10",340.4579277
"12505",20348537,"peak_2","Peak_2",10.69397852
"12506",20348537,"peak_5","Peak_5",154.5002474
"12507",20348537,"q99","Q99",3.009348689
"12508",20348537,"sp_mag","SP_Mag",85.15135997
"12509",20348537,"wet_bfl_mag_10","Wet_BFL_Mag_10",2.304904612
"12510",20348537,"wet_bfl_mag_50","Wet_BFL_Mag_50",6.177413753
"12511",20348543,"ds_mag_50","DS_Mag_50",1.976552947
"12512",20348543,"fa_mag","FA_Mag",30.06344288
"12513",20348543,"peak_10","Peak_10",1029.025686
"12514",20348543,"peak_2","Peak_2",460.6589426
"12515",20348543,"peak_5","Peak_5",631.7181956
"12516",20348543,"q99","Q99",77.4552795
"12517",20348543,"sp_mag","SP_Mag",126.4870095
"12518",20348543,"wet_bfl_mag_10","Wet_BFL_Mag_10",6.917246487
"12519",20348543,"wet_bfl_mag_50","Wet_BFL_Mag_50",10.62963861
"12520",20348545,"ds_mag_50","DS_Mag_50",0.085900683
"12521",20348545,"fa_mag","FA_Mag",13.92811356
"12522",20348545,"peak_10","Peak_10",432.4574961
"12523",20348545,"peak_2","Peak_2",-1.519991009
"12524",20348545,"peak_5","Peak_5",77.86245621
"12525",20348545,"q99","Q99",-6.608157252
"12526",20348545,"sp_mag","SP_Mag",83.76395072
"12527",20348545,"wet_bfl_mag_10","Wet_BFL_Mag_10",0.960319214
"12528",20348545,"wet_bfl_mag_50","Wet_BFL_Mag_50",3.292475025
"12529",20348547,"ds_mag_50","DS_Mag_50",0.077978854
"12530",20348547,"fa_mag","FA_Mag",13.63460073
"12531",20348547,"peak_10","Peak_10",432.5906398
"12532",20348547,"peak_2","Peak_2",-2.31305661
"12533",20348547,"peak_5","Peak_5",80.89320263
"12534",20348547,"q99","Q99",-2.154169902
"12535",20348547,"sp_mag","SP_Mag",84.90182301
"12536",20348547,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.082602864
"12537",20348547,"wet_bfl_mag_50","Wet_BFL_Mag_50",3.2314836
"12538",20348551,"ds_mag_50","DS_Mag_50",16.1661511
"12539",20348551,"fa_mag","FA_Mag",499.4420538
"12540",20348551,"peak_10","Peak_10",4646.643389
"12541",20348551,"peak_2","Peak_2",951.520471
"12542",20348551,"peak_5","Peak_5",2170.120379
"12543",20348551,"q99","Q99",399.0083953
"12544",20348551,"sp_mag","SP_Mag",130.9701718
"12545",20348551,"wet_bfl_mag_10","Wet_BFL_Mag_10",15.24829624
"12546",20348551,"wet_bfl_mag_50","Wet_BFL_Mag_50",40.9788151
"12547",20348557,"ds_mag_50","DS_Mag_50",1.9800005
"12548",20348557,"fa_mag","FA_Mag",29.59394087
"12549",20348557,"peak_10","Peak_10",1028.014429
"12550",20348557,"peak_2","Peak_2",457.320182
"12551",20348557,"peak_5","Peak_5",631.5109828
"12552",20348557,"q99","Q99",77.43566104
"12553",20348557,"sp_mag","SP_Mag",125.8047025
"12554",20348557,"wet_bfl_mag_10","Wet_BFL_Mag_10",6.914071162
"12555",20348557,"wet_bfl_mag_50","Wet_BFL_Mag_50",10.64805719
"12556",20348559,"ds_mag_50","DS_Mag_50",2.465415168
"12557",20348559,"fa_mag","FA_Mag",75.44510626
"12558",20348559,"peak_10","Peak_10",382.6373908
"12559",20348559,"peak_2","Peak_2",179.4695574
"12560",20348559,"peak_5","Peak_5",69.36690586
"12561",20348559,"q99","Q99",40.27412557
"12562",20348559,"sp_mag","SP_Mag",158.0892567
"12563",20348559,"wet_bfl_mag_10","Wet_BFL_Mag_10",3.978199001
"12564",20348559,"wet_bfl_mag_50","Wet_BFL_Mag_50",8.983708625
"12565",20348565,"ds_mag_50","DS_Mag_50",5.074184732
"12566",20348565,"fa_mag","FA_Mag",18.34334468
"12567",20348565,"peak_10","Peak_10",-450.040845
"12568",20348565,"peak_2","Peak_2",-165.4331475
"12569",20348565,"peak_5","Peak_5",28.7762316
"12570",20348565,"q99","Q99",-6.418366034
"12571",20348565,"sp_mag","SP_Mag",166.0481107
"12572",20348565,"wet_bfl_mag_10","Wet_BFL_Mag_10",3.357982184
"12573",20348565,"wet_bfl_mag_50","Wet_BFL_Mag_50",20.50954262
"12574",20348573,"ds_mag_50","DS_Mag_50",1.583295122
"12575",20348573,"fa_mag","FA_Mag",21.0992675
"12576",20348573,"peak_10","Peak_10",342.7629842
"12577",20348573,"peak_2","Peak_2",28.58174958
"12578",20348573,"peak_5","Peak_5",240.7363107
"12579",20348573,"q99","Q99",2.211374319
"12580",20348573,"sp_mag","SP_Mag",162.1777974
"12581",20348573,"wet_bfl_mag_10","Wet_BFL_Mag_10",2.420350899
"12582",20348573,"wet_bfl_mag_50","Wet_BFL_Mag_50",21.99494622
"12583",20348575,"ds_mag_50","DS_Mag_50",0.065292208
"12584",20348575,"fa_mag","FA_Mag",14.04910239
"12585",20348575,"peak_10","Peak_10",438.7461267
"12586",20348575,"peak_2","Peak_2",-5.179367133
"12587",20348575,"peak_5","Peak_5",76.38498651
"12588",20348575,"q99","Q99",-4.941862035
"12589",20348575,"sp_mag","SP_Mag",83.32218548
"12590",20348575,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.073702348
"12591",20348575,"wet_bfl_mag_50","Wet_BFL_Mag_50",3.14537629
"12592",20348577,"ds_mag_50","DS_Mag_50",0.076081668
"12593",20348577,"fa_mag","FA_Mag",13.4808328
"12594",20348577,"peak_10","Peak_10",430.2788538
"12595",20348577,"peak_2","Peak_2",3.45486963
"12596",20348577,"peak_5","Peak_5",72.06235215
"12597",20348577,"q99","Q99",-6.334137392
"12598",20348577,"sp_mag","SP_Mag",88.17721712
"12599",20348577,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.101910856
"12600",20348577,"wet_bfl_mag_50","Wet_BFL_Mag_50",3.160414086
"12601",20348579,"ds_mag_50","DS_Mag_50",0.084871545
"12602",20348579,"fa_mag","FA_Mag",13.69808038
"12603",20348579,"peak_10","Peak_10",439.1990848
"12604",20348579,"peak_2","Peak_2",-3.325185481
"12605",20348579,"peak_5","Peak_5",86.05850213
"12606",20348579,"q99","Q99",-5.073378432
"12607",20348579,"sp_mag","SP_Mag",86.47682501
"12608",20348579,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.238725042
"12609",20348579,"wet_bfl_mag_50","Wet_BFL_Mag_50",3.111617466
"12610",20348581,"ds_mag_50","DS_Mag_50",1.027820013
"12611",20348581,"fa_mag","FA_Mag",36.09500663
"12612",20348581,"peak_10","Peak_10",107.6925527
"12613",20348581,"peak_2","Peak_2",-23.19002414
"12614",20348581,"peak_5","Peak_5",-18.51447486
"12615",20348581,"q99","Q99",11.07609309
"12616",20348581,"sp_mag","SP_Mag",133.7984757
"12617",20348581,"wet_bfl_mag_10","Wet_BFL_Mag_10",2.055261239
"12618",20348581,"wet_bfl_mag_50","Wet_BFL_Mag_50",12.97328888
"12619",20348583,"ds_mag_50","DS_Mag_50",0.065313187
"12620",20348583,"fa_mag","FA_Mag",13.77871294
"12621",20348583,"peak_10","Peak_10",433.8860717
"12622",20348583,"peak_2","Peak_2",-5.078347153
"12623",20348583,"peak_5","Peak_5",78.08173377
"12624",20348583,"q99","Q99",-5.134093251
"12625",20348583,"sp_mag","SP_Mag",83.40125574
"12626",20348583,"wet_bfl_mag_10","Wet_BFL_Mag_10",1.091941309
"12627",20348583,"wet_bfl_mag_50","Wet_BFL_Mag_50",3.123337829
"12628",20348585,"ds_mag_50","DS_Mag_50",0.071141692
"12629",20348585,"fa_mag","FA_Mag",14.33655702
"12630",20348585,"peak_10","Peak_10",438.8759473
"12631",20348585,"peak_2","Peak_2",-8.795560107
"12632",20348585,"peak_5","Peak_5",85.35886943
"12633",20348585,"q99","Q99",-4.786018837
"12634",20348585,"sp_mag","SP_Mag",87.18900949
