"","site","hydro.endpoints","hydro","Scenario","FlowMetric","PredictedProbability","PredictedProbabilityScaled","index"
"235",501010,"Peak_2",80.9382,"Current","peak_2",NA,NA,"ASCI"
"236",501011,"Peak_2",14.2129,"Current","peak_2",NA,NA,"ASCI"
"237",501020,"Peak_2",35.8923,"Current","peak_2",NA,NA,"ASCI"
"238",502010,"Peak_2",87.5721,"Current","peak_2",NA,NA,"ASCI"
"239",502011,"Peak_2",70.7569,"Current","peak_2",NA,NA,"ASCI"
"240",502020,"Peak_2",27.7185,"Current","peak_2",NA,NA,"ASCI"
"241",502030,"Peak_2",11.0133,"Current","peak_2",NA,NA,"ASCI"
"242",101010,"SP_Mag",26.3961,"Current","sp_mag",0.464826465730038,0.70204218949391,"ASCI"
"243",101011,"SP_Mag",6.0267,"Current","sp_mag",0.579780622392152,0.933652749629101,"ASCI"
"244",101012,"SP_Mag",5.65485,"Current","sp_mag",0.581837589169755,0.937797142849613,"ASCI"
"245",101020,"SP_Mag",3.804,"Current","sp_mag",0.592032351815242,0.958337632687723,"ASCI"
"246",201010,"SP_Mag",107.9785,"Current","sp_mag",0.119780835145843,0.00684147564147777,"ASCI"
"247",201020,"SP_Mag",109.4137,"Current","sp_mag",0.11638523840694,0,"ASCI"
"248",201030,"SP_Mag",20.2212,"Current","sp_mag",0.499842236997305,0.772592247293171,"ASCI"
"249",201031,"SP_Mag",3.5041,"Current","sp_mag",0.593677059132576,0.961651402229313,"ASCI"
"250",201040,"SP_Mag",81.8901,"Current","sp_mag",0.197535426373752,0.163502051912002,"ASCI"
"251",201041,"SP_Mag",77.4136,"Current","sp_mag",0.214154559069598,0.196986414238803,"ASCI"
"252",201050,"SP_Mag",10.9789,"Current","sp_mag",0.552148962318049,0.877980258498231,"ASCI"
"253",201060,"SP_Mag",59.6801,"Current","sp_mag",0.289636341418284,0.349067716885109,"ASCI"
"254",201061,"SP_Mag",34.1211,"Current","sp_mag",0.421543205413632,0.614834728211528,"ASCI"
"255",201062,"SP_Mag",38.0818,"Current","sp_mag",0.399768435134636,0.570962745783289,"ASCI"
"256",201070,"SP_Mag",99.4189,"Current","sp_mag",0.141847393712425,0.0513013554602167,"ASCI"
"257",201080,"SP_Mag",98.4955,"Current","sp_mag",0.144420455774586,0.0564855816142254,"ASCI"
"258",201090,"SP_Mag",20.7698,"Current","sp_mag",0.496726188392035,0.766314007481482,"ASCI"
"259",201091,"SP_Mag",3.5041,"Current","sp_mag",0.593677059132576,0.961651402229313,"ASCI"
"260",201100,"SP_Mag",81.8901,"Current","sp_mag",0.197535426373752,0.163502051912002,"ASCI"
"261",203010,"SP_Mag",23.3293,"Current","sp_mag",0.482195491643938,0.737037442712507,"ASCI"
"262",204010,"SP_Mag",16.5044,"Current","sp_mag",0.520941723641387,0.815103662818274,"ASCI"
"263",205010,"SP_Mag",27.7368,"Current","sp_mag",0.457257554578919,0.686792286382733,"ASCI"
"264",207010,"SP_Mag",21.598,"Current","sp_mag",0.492022571078691,0.756837121458063,"ASCI"
"265",301010,"SP_Mag",62.30355,"Current","sp_mag",0.277528050602848,0.324671835087758,"ASCI"
"266",301011,"SP_Mag",12.1464,"Current","sp_mag",0.545580898812751,0.864746871279907,"ASCI"
"267",301020,"SP_Mag",32.2615,"Current","sp_mag",0.431878543585646,0.63565845075201,"ASCI"
