site,year,flow_metric,current_value_final,current_value_note,reference_value_final,reference_value_note,deltah_final,site.year,notes,summary.statistic,n_year
801WE0989,NA,SP_Mag,NA,NA,NA,NA,583.9366649,801WE0989_1993,NA,mean,23
801WE0989,2002,SP_Tim,144,original,166,original,-22,801WE0989_2002,"NA, NA",min,23
801WE0989,2010,SP_Tim,117,original,117,original,0,801WE0989_2010,"NA, NA",median,23
801WE0989,2006,SP_Tim,238,original,166,original,72,801WE0989_2006,"NA, NA",max,23
801WE0989,NA,SP_Tim,NA,NA,NA,NA,14.65217391,801WE0989_2002,NA,mean,23
801WE0989,2002,Wet_BFL_Dur,84,original,89,original,-5,801WE0989_2002,"NA, NA",min,22
801WE0989,NA,Wet_BFL_Dur,NA,NA,NA,NA,17.5,801WE0989_2002,NA,median,22
801WE0989,2006,Wet_BFL_Dur,227,original,89,original,138,801WE0989_2006,"NA, NA",max,22
801WE0989,NA,Wet_BFL_Dur,NA,NA,NA,NA,30.77272727,801WE0989_2002,NA,mean,22
801WE0989,1997,Wet_BFL_Mag_10,0.7,original,2.8,original,-2.1,801WE0989_1997,"NA, NA",min,23
801WE0989,1991,Wet_BFL_Mag_10,2.7,original,3.2,original,-0.5,801WE0989_1991,"NA, NA",median,23
801WE0989,2003,Wet_BFL_Mag_10,1.3,original,0.67,original,0.63,801WE0989_2003,"NA, NA",max,23
801WE0989,NA,Wet_BFL_Mag_10,NA,NA,NA,NA,-0.054163043,801WE0989_1997,NA,mean,23
801WE0989,1991,Wet_BFL_Mag_50,146.7925,original,721.6617083,original,-574.8692083,801WE0989_1991,"NA, NA",min,23
801WE0989,2008,Wet_BFL_Mag_50,0.7,original,2.8,original,-2.1,801WE0989_2008,"NA, NA",median,23
801WE0989,1998,Wet_BFL_Mag_50,661.7197083,original,3.2,original,658.5197083,801WE0989_1998,"NA, NA",max,23
801WE0989,NA,Wet_BFL_Mag_50,NA,NA,NA,NA,34.60842753,801WE0989_1991,NA,mean,23
801WE0989,2008,Wet_Tim,7,original,76,original,-69,801WE0989_2008,"NA, NA",min,22
801WE0989,NA,Wet_Tim,NA,NA,NA,NA,-19.5,801WE0989_2008,NA,median,22
801WE0989,2003,Wet_Tim,123,original,77,original,46,801WE0989_2003,"NA, NA",max,22
801WE0989,NA,Wet_Tim,NA,NA,NA,NA,-16.95454545,801WE0989_2008,NA,mean,22
801WE0989,1995,Q99,25326.70352,original,26919.34465,original,-1592.641134,801WE0989_1995,"NA, NA",min,23
801WE0989,NA,Q99,NA,NA,NA,NA,1232.210264,801WE0989_1995,NA,median,23
801WE0989,2001,Q99,3393.924418,original,3.22472012,original,3390.699698,801WE0989_2001,"NA, NA",max,23
801WE0989,NA,Q99,NA,NA,NA,NA,1005.142187,801WE0989_1995,NA,mean,23
801WE1008,1992,DS_Dur_WS,85,original,86,original,-1,801WE1008_1992,"NA, NA",min,21
801WE1008,2002,DS_Dur_WS,39,original,37,original,2,801WE1008_2002,"NA, NA",median,21
801WE1008,1994,DS_Dur_WS,40,original,38,original,2,801WE1008_1994,"NA, NA",max,21
801WE1008,NA,DS_Dur_WS,NA,NA,NA,NA,1.80952381,801WE1008_1992,NA,mean,21
801WE1008,1993,DS_Tim,246,original,246,original,0,801WE1008_1993,"NA, NA",min,22
801WE1008,2000,DS_Tim,410,original,398,original,12,801WE1008_2000,"NA, NA",median,22
801WE1008,2012,DS_Tim,410,original,398,original,12,801WE1008_2012,"NA, NA",max,22
801WE1008,NA,DS_Tim,NA,NA,NA,NA,11.45454545,801WE1008_1993,NA,mean,22
801WE1008,1993,DS_Mag_50,6.553979167,supplementary,6.56825,supplementary,-0.014270834,801WE1008_1993,"NA, NA",min,22
801WE1008,2001,DS_Mag_50,4.1,original,4,original,0.1,801WE1008_2001,"NA, NA",median,22
801WE1008,1995,DS_Mag_50,4.103,original,4.003,original,0.1,801WE1008_1995,"NA, NA",max,22
801WE1008,NA,DS_Mag_50,NA,NA,NA,NA,0.094780303,801WE1008_1993,NA,mean,22
801WE1008,1993,DS_Mag_90,7.591725,supplementary,7.599020834,supplementary,-0.007295833,801WE1008_1993,"NA, NA",min,22
801WE1008,2001,DS_Mag_90,4.1,original,4,original,0.1,801WE1008_2001,"NA, NA",median,22
801WE1008,1995,DS_Mag_90,4.103,original,4.003,original,0.1,801WE1008_1995,"NA, NA",max,22
801WE1008,NA,DS_Mag_90,NA,NA,NA,NA,0.090566667,801WE1008_1993,NA,mean,22
801WE1008,1992,SP_ROC,0.001848142,original,0.2,original,-0.198151858,801WE1008_1992,"NA, NA",min,22
801WE1008,2002,SP_ROC,0.18,original,0.2,original,-0.02,801WE1008_2002,"NA, NA",median,22
801WE1008,1996,SP_ROC,0.000166633,original,0.000141638,original,2.50E-05,801WE1008_1996,"NA, NA",max,22
801WE1008,NA,SP_ROC,NA,NA,NA,NA,-0.032529354,801WE1008_1992,NA,mean,22
801WE1008,1998,SP_Dur,219,original,293,original,-74,801WE1008_1998,"NA, NA",min,21
801WE1008,1999,SP_Dur,305,original,293,original,12,801WE1008_1999,"NA, NA",median,21
801WE1008,1996,SP_Dur,307,original,295,original,12,801WE1008_1996,"NA, NA",max,21
801WE1008,NA,SP_Dur,NA,NA,NA,NA,-5.19047619,801WE1008_1998,NA,mean,21
801WE1008,1993,SP_Mag,32.86045833,original,32.88908333,original,-0.028625,801WE1008_1993,"NA, NA",min,23
801WE1008,2009,SP_Mag,5,original,5,original,0,801WE1008_2009,"NA, NA",median,23
801WE1008,1995,SP_Mag,5.262291667,original,5.028,original,0.234291667,801WE1008_1995,"NA, NA",max,23
801WE1008,NA,SP_Mag,NA,NA,NA,NA,0.02640942,801WE1008_1993,NA,mean,23
801WE1008,1996,SP_Tim,103,original,103,original,0,801WE1008_1996,"NA, NA",min,21
801WE1008,2004,SP_Tim,105,original,105,original,0,801WE1008_2004,"NA, NA",median,21
801WE1008,1998,SP_Tim,191,original,105,original,86,801WE1008_1998,"NA, NA",max,21
801WE1008,NA,SP_Tim,NA,NA,NA,NA,16.61904762,801WE1008_1996,NA,mean,21
801WE1008,1997,Wet_BFL_Dur,66,original,68,original,-2,801WE1008_1997,"NA, NA",min,21
801WE1008,2004,Wet_BFL_Dur,66,original,68,original,-2,801WE1008_2004,"NA, NA",median,21
801WE1008,1998,Wet_BFL_Dur,152,original,68,original,84,801WE1008_1998,"NA, NA",max,21
801WE1008,NA,Wet_BFL_Dur,NA,NA,NA,NA,14.80952381,801WE1008_1997,NA,mean,21
801WE1008,1994,Wet_BFL_Mag_10,4.326479167,supplementary,4.3284875,supplementary,-0.002008333,801WE1008_1994,"NA, NA",min,23
801WE1008,2005,Wet_BFL_Mag_10,3.6,original,3.6,original,0,801WE1008_2005,"NA, NA",median,23
801WE1008,1995,Wet_BFL_Mag_10,3.641,original,3.639,original,0.002,801WE1008_1995,"NA, NA",max,23
801WE1008,NA,Wet_BFL_Mag_10,NA,NA,NA,NA,-3.62E-07,801WE1008_1994,NA,mean,23
801WE1008,1993,Wet_BFL_Mag_50,18.76520833,original,18.83020833,original,-0.065,801WE1008_1993,"NA, NA",min,23
801WE1008,2004,Wet_BFL_Mag_50,5,original,5,original,0,801WE1008_2004,"NA, NA",median,23
801WE1008,1994,Wet_BFL_Mag_50,5.527520834,supplementary,5.523916667,supplementary,0.003604167,801WE1008_1994,"NA, NA",max,23
801WE1008,NA,Wet_BFL_Mag_50,NA,NA,NA,NA,-0.002930254,801WE1008_1993,NA,mean,23
801WE1008,1993,Wet_Tim,85,original,86,original,-1,801WE1008_1993,"NA, NA",min,22
801WE1008,2002,Wet_Tim,39,original,37,original,2,801WE1008_2002,"NA, NA",median,22
801WE1008,1995,Wet_Tim,40,original,38,original,2,801WE1008_1995,"NA, NA",max,22
801WE1008,NA,Wet_Tim,NA,NA,NA,NA,1.818181818,801WE1008_1993,NA,mean,22
801WE1008,1994,Q99,5.664556667,original,5.665253333,original,-0.000696666,801WE1008_1994,"NA, NA",min,23
801WE1008,2008,Q99,5,original,5,original,0,801WE1008_2008,"NA, NA",median,23
801WE1008,1998,Q99,5.034691667,original,5,original,0.034691667,801WE1008_1998,"NA, NA",max,23
801WE1008,NA,Q99,NA,NA,NA,NA,0.00270654,801WE1008_1994,NA,mean,23
801WE1013,2002,DS_Dur_WS,94,original,105,original,-11,801WE1013_2002,"NA, NA",min,21
801WE1013,2010,DS_Dur_WS,170,original,171,original,-1,801WE1013_2010,"NA, NA",median,21
801WE1013,2005,DS_Dur_WS,233,original,225,original,8,801WE1013_2005,"NA, NA",max,21
801WE1013,NA,DS_Dur_WS,NA,NA,NA,NA,0,801WE1013_2002,NA,mean,21
801WE1013,2010,DS_Tim,263,original,265,original,-2,801WE1013_2010,"NA, NA",min,22
801WE1013,2006,DS_Tim,331,original,332,original,-1,801WE1013_2006,"NA, NA",median,22
801WE1013,2002,DS_Tim,303,original,292,original,11,801WE1013_2002,"NA, NA",max,22
801WE1013,NA,DS_Tim,NA,NA,NA,NA,0.318181818,801WE1013_2010,NA,mean,22
801WE1013,2002,DS_Mag_50,6.9639375,original,7.0295,original,-0.0655625,801WE1013_2002,"NA, NA",min,23
801WE1013,NA,DS_Mag_50,NA,NA,NA,NA,-0.01,801WE1013_2002,NA,median,23
801WE1013,1991,DS_Mag_50,2.030791667,original,1.990083333,original,0.040708334,801WE1013_1991,"NA, NA",max,23
801WE1013,NA,DS_Mag_50,NA,NA,NA,NA,-0.018387703,801WE1013_2002,NA,mean,23
801WE1013,1993,DS_Mag_90,18.23735833,original,18.37109167,original,-0.133733336,801WE1013_1993,"NA, NA",min,23
801WE1013,NA,DS_Mag_90,NA,NA,NA,NA,-0.010716533,801WE1013_1993,NA,median,23
801WE1013,1992,DS_Mag_90,9.04825,original,8.84195,original,0.2063,801WE1013_1992,"NA, NA",max,23
801WE1013,NA,DS_Mag_90,NA,NA,NA,NA,-0.019055832,801WE1013_1993,NA,mean,23
801WE1013,2011,SP_ROC,0.021351203,original,0.0215062,original,-0.000154997,801WE1013_2011,"NA, NA",min,19
801WE1013,NA,SP_ROC,NA,NA,NA,NA,6.15E-06,801WE1013_2011,NA,median,19
801WE1013,1993,SP_ROC,0.018808568,original,0.018549509,original,0.000259059,801WE1013_1993,"NA, NA",max,19
801WE1013,NA,SP_ROC,NA,NA,NA,NA,4.29E-05,801WE1013_2011,NA,mean,19
801WE1013,2010,SP_Dur,138,original,140,original,-2,801WE1013_2010,"NA, NA",min,17
801WE1013,2006,SP_Dur,128,original,129,original,-1,801WE1013_2006,"NA, NA",median,17
801WE1013,1994,SP_Dur,96,original,91,original,5,801WE1013_1994,"NA, NA",max,17
801WE1013,NA,SP_Dur,NA,NA,NA,NA,0.352941176,801WE1013_2010,NA,mean,17
801WE1013,1997,SP_Mag,119.558375,original,119.8465,original,-0.288125,801WE1013_1997,"NA, NA",min,23
801WE1013,NA,SP_Mag,NA,NA,NA,NA,-0.020125,801WE1013_1997,NA,median,23
801WE1013,1998,SP_Mag,132.6356667,original,130.2824583,original,2.3532084,801WE1013_1998,"NA, NA",max,23
801WE1013,NA,SP_Mag,NA,NA,NA,NA,0.301909206,801WE1013_1997,NA,mean,23
801WE1013,1994,SP_Tim,174,original,179,original,-5,801WE1013_1994,"NA, NA",min,18
801WE1013,2011,SP_Tim,95,original,95,original,0,801WE1013_2011,"NA, NA",median,18
801WE1013,2012,SP_Tim,365,original,365,original,0,801WE1013_2012,"NA, NA",max,18
801WE1013,NA,SP_Tim,NA,NA,NA,NA,-0.5,801WE1013_1994,NA,mean,18
801WE1013,2006,Wet_BFL_Dur,52,original,59,original,-7,801WE1013_2006,"NA, NA",min,17
801WE1013,1994,Wet_BFL_Dur,51,original,56,original,-5,801WE1013_1994,"NA, NA",median,17
801WE1013,1998,Wet_BFL_Dur,58,original,52,original,6,801WE1013_1998,"NA, NA",max,17
801WE1013,NA,Wet_BFL_Dur,NA,NA,NA,NA,-0.823529412,801WE1013_2006,NA,mean,17
801WE1013,1998,Wet_BFL_Mag_10,37.11037083,original,39.0838125,original,-1.973441669,801WE1013_1998,"NA, NA",min,23
801WE1013,NA,Wet_BFL_Mag_10,NA,NA,NA,NA,-0.003866667,801WE1013_1998,NA,median,23
801WE1013,2006,Wet_BFL_Mag_10,8.423133333,original,6.733117,original,1.690016333,801WE1013_2006,"NA, NA",max,23
801WE1013,NA,Wet_BFL_Mag_10,NA,NA,NA,NA,0.145968749,801WE1013_1998,NA,mean,23
801WE1013,1998,Wet_BFL_Mag_50,49.3115625,original,62.95558333,original,-13.64402083,801WE1013_1998,"NA, NA",min,23
801WE1013,NA,Wet_BFL_Mag_50,NA,NA,NA,NA,-0.004374667,801WE1013_1998,NA,median,23
801WE1013,1996,Wet_BFL_Mag_50,100.5647083,original,98.51427082,original,2.050437485,801WE1013_1996,"NA, NA",max,23
801WE1013,NA,Wet_BFL_Mag_50,NA,NA,NA,NA,-0.35784189,801WE1013_1998,NA,mean,23
801WE1013,1998,Wet_Tim,96,original,103,original,-7,801WE1013_1998,"NA, NA",min,22
801WE1013,2002,Wet_Tim,20,original,20,original,0,801WE1013_2002,"NA, NA",median,22
801WE1013,2006,Wet_Tim,151,original,144,original,7,801WE1013_2006,"NA, NA",max,22
801WE1013,NA,Wet_Tim,NA,NA,NA,NA,0.227272727,801WE1013_1998,NA,mean,22
801WE1013,1998,Q99,136.3743417,original,136.7032833,original,-0.328941612,801WE1013_1998,"NA, NA",min,23
801WE1013,NA,Q99,NA,NA,NA,NA,0.010421167,801WE1013_1998,NA,median,23
801WE1013,1995,Q99,154.2715017,original,152.187695,original,2.083806664,801WE1013_1995,"NA, NA",max,23
801WE1013,NA,Q99,NA,NA,NA,NA,0.275899767,801WE1013_1998,NA,mean,23
801WE1020,1998,DS_Dur_WS,38,original,38,original,0,801WE1020_1998,"NA, NA",min,3
801WE1020,1999,DS_Dur_WS,45,original,45,original,0,801WE1020_1999,"NA, NA",median,3
801WE1020,2010,DS_Dur_WS,266,original,266,original,0,801WE1020_2010,"NA, NA",max,3
801WE1020,NA,DS_Dur_WS,NA,NA,NA,NA,0,801WE1020_1998,NA,mean,3
801WE1020,2005,DS_Tim,159,original,159,original,0,801WE1020_2005,"NA, NA",min,7
801WE1020,2011,DS_Tim,189,original,189,original,0,801WE1020_2011,"NA, NA",median,7
801WE1020,1998,DS_Tim,348,original,348,original,0,801WE1020_1998,"NA, NA",max,7
801WE1020,NA,DS_Tim,NA,NA,NA,NA,0,801WE1020_2005,NA,mean,7
801WE1020,2002,DS_Mag_50,0.218541667,supplementary,0.2185417,supplementary,-3.30E-08,801WE1020_2002,"NA, NA",min,14
801WE1020,2011,DS_Mag_50,0.001,supplementary,0.001,supplementary,0,801WE1020_2011,"NA, NA",median,14
801WE1020,2001,DS_Mag_50,0.763354167,supplementary,0.76335415,supplementary,1.65E-08,801WE1020_2001,"NA, NA",max,14
801WE1020,NA,DS_Mag_50,NA,NA,NA,NA,-9.64E-10,801WE1020_2002,NA,mean,14
801WE1020,2001,DS_Mag_90,0.946458334,supplementary,0.94645835,supplementary,-1.65E-08,801WE1020_2001,"NA, NA",min,14
801WE1020,2005,DS_Mag_90,0.001,supplementary,0.001,supplementary,0,801WE1020_2005,"NA, NA",median,14
801WE1020,1999,DS_Mag_90,1.852358333,original,1.8523582,original,1.33E-07,801WE1020_1999,"NA, NA",max,14
801WE1020,NA,DS_Mag_90,NA,NA,NA,NA,1.54E-08,801WE1020_2001,NA,mean,14
801WE1020,2001,SP_ROC,0.001870984,supplementary,0.001871308,supplementary,-3.24E-07,801WE1020_2001,"NA, NA",min,12
801WE1020,NA,SP_ROC,NA,NA,NA,NA,-1.14E-08,801WE1020_2001,NA,median,12
801WE1020,2000,SP_ROC,0.000779129,supplementary,0.000778727,supplementary,4.02E-07,801WE1020_2000,"NA, NA",max,12
801WE1020,NA,SP_ROC,NA,NA,NA,NA,-2.78E-08,801WE1020_2001,NA,mean,12
801WE1020,2005,SP_Mag,317.1974583,original,317.199,original,-0.0015417,801WE1020_2005,"NA, NA",min,9
801WE1020,NA,SP_Mag,NA,NA,NA,NA,-4.33E-05,801WE1020_2005,NA,median,9
801WE1020,1998,SP_Mag,2,original,2,original,0,801WE1020_1998,"NA, NA",max,9
801WE1020,NA,SP_Mag,NA,NA,NA,NA,-0.000250188,801WE1020_2005,NA,mean,9
801WE1020,2002,Wet_BFL_Mag_10,0.446433334,supplementary,0.44643336,supplementary,-2.64E-08,801WE1020_2002,"NA, NA",min,15
801WE1020,2005,Wet_BFL_Mag_10,0.002,original,0.002,original,0,801WE1020_2005,"NA, NA",median,15
801WE1020,2001,Wet_BFL_Mag_10,1.090466666,supplementary,1.0904664,supplementary,2.66E-07,801WE1020_2001,"NA, NA",max,15
801WE1020,NA,Wet_BFL_Mag_10,NA,NA,NA,NA,3.35E-08,801WE1020_2002,NA,mean,15
801WE1020,2006,Wet_BFL_Mag_50,1.00E-04,supplementary,1.00E-04,supplementary,0,801WE1020_2006,"NA, NA",min,15
801WE1020,2013,Wet_BFL_Mag_50,0.044,supplementary,0.044,supplementary,0,801WE1020_2013,"NA, NA",median,15
801WE1020,2001,Wet_BFL_Mag_50,1.191833333,supplementary,1.191833,supplementary,3.33E-07,801WE1020_2001,"NA, NA",max,15
801WE1020,NA,Wet_BFL_Mag_50,NA,NA,NA,NA,2.44E-08,801WE1020_2006,NA,mean,15
801WE1020,1998,Wet_Tim,12,original,12,original,0,801WE1020_1998,"NA, NA",min,9
801WE1020,2001,Wet_Tim,20,original,20,original,0,801WE1020_2001,"NA, NA",median,9
801WE1020,2003,Wet_Tim,149,original,149,original,0,801WE1020_2003,"NA, NA",max,9
801WE1020,NA,Wet_Tim,NA,NA,NA,NA,0,801WE1020_1998,NA,mean,9
801WE1020,2008,SP_Dur,9,original,9,original,0,801WE1020_2008,"NA, NA",min,5
801WE1020,2005,SP_Dur,12,original,12,original,0,801WE1020_2005,"NA, NA",median,5
801WE1020,2011,SP_Dur,36,original,36,original,0,801WE1020_2011,"NA, NA",max,5
801WE1020,NA,SP_Dur,NA,NA,NA,NA,0,801WE1020_2008,NA,mean,5
801WE1020,2005,SP_Tim,147,original,147,original,0,801WE1020_2005,"NA, NA",min,5
801WE1020,2008,SP_Tim,150,original,150,original,0,801WE1020_2008,"NA, NA",median,5
801WE1020,2003,SP_Tim,171,original,171,original,0,801WE1020_2003,"NA, NA",max,5
801WE1020,NA,SP_Tim,NA,NA,NA,NA,0,801WE1020_2005,NA,mean,5
801WE1020,2003,Wet_BFL_Dur,22,original,22,original,0,801WE1020_2003,"NA, NA",min,5
801WE1020,2010,Wet_BFL_Dur,35,original,35,original,0,801WE1020_2010,"NA, NA",median,5
801WE1020,2011,Wet_BFL_Dur,83,original,83,original,0,801WE1020_2011,"NA, NA",max,5
801WE1020,NA,Wet_BFL_Dur,NA,NA,NA,NA,0,801WE1020_2003,NA,mean,5
801WE1020,2005,Q99,329.9265183,original,329.928096,original,-0.0015777,801WE1020_2005,"NA, NA",min,15
801WE1020,2006,Q99,0.00994,original,0.00994,original,0,801WE1020_2006,"NA, NA",median,15
801WE1020,2000,Q99,1.834220833,original,1.8342205,original,3.33E-07,801WE1020_2000,"NA, NA",max,15
801WE1020,NA,Q99,NA,NA,NA,NA,-0.00014137,801WE1020_2005,NA,mean,15
801WE1032,1997,DS_Dur_WS,214,original,331,original,-117,801WE1032_1997,"NA, NA",min,1
801WE1032,NA,DS_Dur_WS,NA,NA,NA,NA,-117,801WE1032_1997,NA,median,1
801WE1032,1997,DS_Dur_WS,214,original,331,original,-117,801WE1032_1997,"NA, NA",max,1
801WE1032,NA,DS_Dur_WS,NA,NA,NA,NA,-117,801WE1032_1997,NA,mean,1
801WE1032,1998,DS_Tim,236,original,185,original,51,801WE1032_1998,"NA, NA",min,3
801WE1032,NA,DS_Tim,NA,NA,NA,NA,69,801WE1032_1998,NA,median,3
801WE1032,1997,DS_Tim,265,original,152,original,113,801WE1032_1997,"NA, NA",max,3
801WE1032,NA,DS_Tim,NA,NA,NA,NA,77.66666667,801WE1032_1998,NA,mean,3
801WE1032,1998,DS_Mag_50,0.000175,original,1.00E-04,supplementary,7.50E-05,801WE1032_1998,"NA, NA",min,3
801WE1032,NA,DS_Mag_50,NA,NA,NA,NA,0.002316667,801WE1032_1998,NA,median,3
801WE1032,1997,DS_Mag_50,1.9043125,original,1.00E-04,original,1.9042125,801WE1032_1997,"NA, NA",max,3
801WE1032,NA,DS_Mag_50,NA,NA,NA,NA,0.635534722,801WE1032_1998,NA,mean,3
801WE1032,1998,DS_Mag_90,3.019841667,original,2.247333333,supplementary,0.772508334,801WE1032_1998,"NA, NA",min,3
801WE1032,NA,DS_Mag_90,NA,NA,NA,NA,3.863271167,801WE1032_1998,NA,median,3
801WE1032,1997,DS_Mag_90,140.5435917,original,0.009125,original,140.5344667,801WE1032_1997,"NA, NA",max,3
801WE1032,NA,DS_Mag_90,NA,NA,NA,NA,48.39008206,801WE1032_1998,NA,mean,3
801WE1032,1998,SP_ROC,0.154489423,original,0.113081755,original,0.041407668,801WE1032_1998,"NA, NA",min,3
801WE1032,NA,SP_ROC,NA,NA,NA,NA,0.106293693,801WE1032_1998,NA,median,3
801WE1032,1997,SP_ROC,0.611755704,original,0.11314007,original,0.498615634,801WE1032_1997,"NA, NA",max,3
801WE1032,NA,SP_ROC,NA,NA,NA,NA,0.215438998,801WE1032_1998,NA,mean,3
801WE1032,1998,SP_Dur,86,original,34,original,52,801WE1032_1998,"NA, NA",min,3
801WE1032,NA,SP_Dur,NA,NA,NA,NA,69,801WE1032_1998,NA,median,3
801WE1032,1997,SP_Dur,143,original,28,original,115,801WE1032_1997,"NA, NA",max,3
801WE1032,NA,SP_Dur,NA,NA,NA,NA,78.66666667,801WE1032_1998,NA,mean,3
801WE1032,2005,SP_Mag,13682.02104,original,13162.5,original,519.52104,801WE1032_2005,"NA, NA",min,3
801WE1032,NA,SP_Mag,NA,NA,NA,NA,2484.033541,801WE1032_2005,NA,median,3
801WE1032,1998,SP_Mag,18619.9245,original,10577.94879,original,8041.97571,801WE1032_1998,"NA, NA",max,3
801WE1032,NA,SP_Mag,NA,NA,NA,NA,3681.84343,801WE1032_2005,NA,mean,3
801WE1032,1997,SP_Tim,122,original,124,original,-2,801WE1032_1997,"NA, NA",min,3
801WE1032,NA,SP_Tim,NA,NA,NA,NA,-1,801WE1032_1997,NA,median,3
801WE1032,2005,SP_Tim,156,original,156,original,0,801WE1032_2005,"NA, NA",max,3
801WE1032,NA,SP_Tim,NA,NA,NA,NA,-1,801WE1032_1997,NA,mean,3
801WE1032,1998,Wet_BFL_Dur,37,original,34,original,3,801WE1032_1998,"NA, NA",min,3
801WE1032,NA,Wet_BFL_Dur,NA,NA,NA,NA,7,801WE1032_1998,NA,median,3
801WE1032,1997,Wet_BFL_Dur,91,original,30,original,61,801WE1032_1997,"NA, NA",max,3
801WE1032,NA,Wet_BFL_Dur,NA,NA,NA,NA,23.66666667,801WE1032_1998,NA,mean,3
801WE1032,1997,Wet_BFL_Mag_10,1.00E-04,original,1.00E-04,original,0,801WE1032_1997,"NA, NA",min,3
801WE1032,NA,Wet_BFL_Mag_10,NA,NA,NA,NA,0.369025,801WE1032_1997,NA,median,3
801WE1032,1998,Wet_BFL_Mag_10,17.06319167,original,1.00E-04,original,17.06309167,801WE1032_1998,"NA, NA",max,3
801WE1032,NA,Wet_BFL_Mag_10,NA,NA,NA,NA,5.810705555,801WE1032_1997,NA,mean,3
801WE1032,1997,Wet_BFL_Mag_50,55.94616667,original,1.00E-04,original,55.94606667,801WE1032_1997,"NA, NA",min,3
801WE1032,NA,Wet_BFL_Mag_50,NA,NA,NA,NA,195.5097,801WE1032_1997,NA,median,3
801WE1032,1998,Wet_BFL_Mag_50,770.4589583,original,1.00E-04,original,770.4588583,801WE1032_1998,"NA, NA",max,3
801WE1032,NA,Wet_BFL_Mag_50,NA,NA,NA,NA,340.6382083,801WE1032_1997,NA,mean,3
801WE1032,1997,Wet_Tim,31,original,94,original,-63,801WE1032_1997,"NA, NA",min,3
801WE1032,NA,Wet_Tim,NA,NA,NA,NA,-7,801WE1032_1997,NA,median,3
801WE1032,1998,Wet_Tim,113,original,117,original,-4,801WE1032_1998,"NA, NA",max,3
801WE1032,NA,Wet_Tim,NA,NA,NA,NA,-24.66666667,801WE1032_1997,NA,mean,3
801WE1032,1998,Q99,7101.044898,original,7136.868477,original,-35.82357864,801WE1032_1998,"NA, NA",min,3
801WE1032,NA,Q99,NA,NA,NA,NA,531.373172,801WE1032_1998,NA,median,3
801WE1032,1997,Q99,1382.123092,original,35.67540667,original,1346.447685,801WE1032_1997,"NA, NA",max,3
801WE1032,NA,Q99,NA,NA,NA,NA,613.9990929,801WE1032_1998,NA,mean,3
801WE1043,1993,DS_Dur_WS,348,original,353,original,-5,801WE1043_1993,"NA, NA",min,13
801WE1043,1993,DS_Dur_WS,348,original,353,original,-5,801WE1043_1993,"NA, NA",median,13
801WE1043,2000,DS_Dur_WS,253,original,211,original,42,801WE1043_2000,"NA, NA",max,13
801WE1043,NA,DS_Dur_WS,NA,NA,NA,NA,3.923076923,801WE1043_1993,NA,mean,13
801WE1043,2010,DS_Tim,348,original,412,original,-64,801WE1043_2010,"NA, NA",min,17
801WE1043,2005,DS_Tim,197,original,198,original,-1,801WE1043_2005,"NA, NA",median,17
801WE1043,1992,DS_Tim,232,original,231,original,1,801WE1043_1992,"NA, NA",max,17
801WE1043,NA,DS_Tim,NA,NA,NA,NA,-9.882352941,801WE1043_2010,NA,mean,17
801WE1043,2005,DS_Mag_50,5.457104167,original,5.526167,original,-0.069062833,801WE1043_2005,"NA, NA",min,22
801WE1043,NA,DS_Mag_50,NA,NA,NA,NA,-0.013854167,801WE1043_2005,NA,median,22
801WE1043,2004,DS_Mag_50,1.365458333,original,0.81208335,supplementary,0.553374983,801WE1043_2004,"NA, NA",max,22
801WE1043,NA,DS_Mag_50,NA,NA,NA,NA,0.009030283,801WE1043_2005,NA,mean,22
801WE1043,2006,DS_Mag_90,6.323416667,original,6.3917292,original,-0.068312533,801WE1043_2006,"NA, NA",min,22
801WE1043,NA,DS_Mag_90,NA,NA,NA,NA,-0.0132833,801WE1043_2006,NA,median,22
801WE1043,2004,DS_Mag_90,11.23083334,original,5.9550082,supplementary,5.275825135,801WE1043_2004,"NA, NA",max,22
801WE1043,NA,DS_Mag_90,NA,NA,NA,NA,0.224840337,801WE1043_2006,NA,mean,22
801WE1043,1992,SP_ROC,0.055861904,original,0.056524101,original,-0.000662197,801WE1043_1992,"NA, NA",min,23
801WE1043,NA,SP_ROC,NA,NA,NA,NA,0.000476911,801WE1043_1992,NA,median,23
801WE1043,2008,SP_ROC,0.128371549,supplementary,0.0042417,supplementary,0.124129849,801WE1043_2008,"NA, NA",max,23
801WE1043,NA,SP_ROC,NA,NA,NA,NA,0.006016175,801WE1043_1992,NA,mean,23
801WE1043,2010,SP_Dur,187,original,251,original,-64,801WE1043_2010,"NA, NA",min,16
801WE1043,2005,SP_Dur,48,original,48,original,0,801WE1043_2005,"NA, NA",median,16
801WE1043,1991,SP_Dur,61,original,59,original,2,801WE1043_1991,"NA, NA",max,16
801WE1043,NA,SP_Dur,NA,NA,NA,NA,-7.0625,801WE1043_2010,NA,mean,16
801WE1043,1993,SP_Mag,70.23258333,original,70.99045833,original,-0.757875,801WE1043_1993,"NA, NA",min,19
801WE1043,NA,SP_Mag,NA,NA,NA,NA,-0.011,801WE1043_1993,NA,median,19
801WE1043,1996,SP_Mag,46.94925,original,40.18783333,original,6.76141667,801WE1043_1996,"NA, NA",max,19
801WE1043,NA,SP_Mag,NA,NA,NA,NA,0.899061509,801WE1043_1993,NA,mean,19
