OID_,COMID,GNIS_NAME,cells,x,y,MeanProb,grid_code,Ras_Lat,Ras_Long,Shape_Length
255,20327393,La Posta Creek,362494,555189.9246,3622369.804,0.593580642,20327393,32.73776696,-116.4109423,358.0963769
256,20329960, ,253502,507989.9246,3654169.804,0.2870013,20329960,33.0259751,-116.9144442,1689.038225
257,20329960, ,253503,508189.9246,3654169.804,0.243835616,20329960,33.02597362,-116.9123026,1689.038225
258,20329960, ,253504,508389.9246,3654169.804,0.244765523,20329960,33.02597209,-116.910161,1689.038225
259,20329960, ,253505,508589.9246,3654169.804,0.338546145,20329960,33.02597053,-116.9080194,1689.038225
260,20329960, ,254189,508589.9246,3653969.804,0.305369463,20329960,33.02416647,-116.9080213,1689.038225
261,20329960, ,254190,508789.9246,3653969.804,0.298350165,20329960,33.02416487,-116.9058798,1689.038225
262,20329960, ,254191,508989.9246,3653969.804,0.362323768,20329960,33.02416324,-116.9037382,1689.038225
263,20329960, ,254875,508989.9246,3653769.804,0.22769723,20329960,33.02235917,-116.9037402,1689.038225
264,20329960, ,254876,509189.9246,3653769.804,0.218858114,20329960,33.0223575,-116.9015987,1689.038225
265,20329960, ,254877,509389.9246,3653769.804,0.224227577,20329960,33.02235579,-116.8994572,1689.038225
266,20325467,Potrero Creek,404126,536789.9246,3610169.804,0.200929907,20325467,32.62848437,-116.6078071,1250.207763
267,20325467,Potrero Creek,404809,536589.9246,3609969.804,0.268333167,20325467,32.62668687,-116.6099469,1250.207763
268,20325467,Potrero Creek,404810,536789.9246,3609969.804,0.249255074,20325467,32.62668023,-116.6078149,1250.207763
269,20325467,Potrero Creek,405492,536389.9246,3609769.804,0.275332467,20325467,32.62488933,-116.6120867,1250.207763
270,20325467,Potrero Creek,405493,536589.9246,3609769.804,0.221287871,20325467,32.62488273,-116.6099547,1250.207763
271,20325467,Potrero Creek,406176,536389.9246,3609569.804,0.248285171,20325467,32.62308519,-116.6120945,1250.207763
272,20325467,Potrero Creek,406177,536589.9246,3609569.804,0.271492851,20325467,32.62307859,-116.6099626,1250.207763
273,20325467,Potrero Creek,406859,536189.9246,3609369.804,0.370562944,20325467,32.62128762,-116.6142341,1250.207763
274,20325467,Potrero Creek,406860,536389.9246,3609369.804,0.303829617,20325467,32.62128105,-116.6121023,1250.207763
275,20348575, ,48008,449189.9246,3714169.804,0.733066693,20348575,33.5659908,-117.5474316,538.4405414
276,20348575, ,48692,449189.9246,3713969.804,0.712738726,20348575,33.56418697,-117.5474202,538.4405414
277,20348575, ,49376,449189.9246,3713769.804,0.725617438,20348575,33.56238314,-117.5474088,538.4405414
278,20348373,Oso Creek,28125,439789.9246,3719969.804,0.230436956,20348373,33.61781134,-117.6490943,1335.783581
279,20348373,Oso Creek,28809,439789.9246,3719769.804,0.208449155,20348373,33.61600756,-117.6490808,1335.783581
280,20348373,Oso Creek,29492,439589.9246,3719569.804,0.234266573,20348373,33.61419245,-117.6512232,1335.783581
281,20348373,Oso Creek,29493,439789.9246,3719569.804,0.229407059,20348373,33.61420378,-117.6490673,1335.783581
282,20348373,Oso Creek,30176,439589.9246,3719369.804,0.227657234,20348373,33.61238867,-117.6512096,1335.783581
283,20348373,Oso Creek,30860,439589.9246,3719169.804,0.23539646,20348373,33.61058489,-117.6511961,1335.783581
284,20348373,Oso Creek,30861,439789.9246,3719169.804,0.209479052,20348373,33.61059622,-117.6490403,1335.783581
285,20348373,Oso Creek,31545,439789.9246,3718969.804,0.206369363,20348373,33.60879244,-117.6490268,1335.783581
286,20348373,Oso Creek,32229,439789.9246,3718769.804,0.231836816,20348373,33.60698866,-117.6490132,1335.783581
287,20325157, ,355594,543189.9246,3624369.804,0.31719828,20325157,32.75634428,-116.5389247,782.3891047
288,20325157, ,355595,543389.9246,3624369.804,0.330456954,20325157,32.75633641,-116.5367897,782.3891047
289,20325157, ,355596,543589.9246,3624369.804,0.311228877,20325157,32.7563285,-116.5346546,782.3891047
290,20325157, ,356280,543589.9246,3624169.804,0.327127287,20325157,32.75452441,-116.534664,782.3891047
291,20325157, ,356964,543589.9246,3623969.804,0.235006499,20325157,32.75272033,-116.5346734,782.3891047
292,20342675, ,256082,476789.9246,3653369.804,0.378112189,20342675,33.01854074,-117.2485114,571.0615543
293,20329720, ,218627,509789.9246,3664369.804,0.75160484,20329720,33.11796704,-116.8950607,494.3952874
294,20329720, ,219311,509789.9246,3664169.804,0.775372463,20329720,33.116163,-116.8950629,494.3952874
295,20329720, ,219995,509789.9246,3663969.804,0.419468053,20329720,33.11435896,-116.895065,494.3952874
296,20329720, ,220679,509789.9246,3663769.804,0.440745925,20329720,33.11255492,-116.8950672,494.3952874
297,20325255,Cottonwood Creek,365193,547789.9246,3621569.804,0.763693631,20325255,32.7308969,-116.4899628,2414.985809
298,20325255,Cottonwood Creek,365876,547589.9246,3621369.804,0.72629737,20325255,32.72910148,-116.4921075,2414.985809
299,20325255,Cottonwood Creek,365877,547789.9246,3621369.804,0.893090691,20325255,32.72909281,-116.4899731,2414.985809
300,20325255,Cottonwood Creek,366560,547589.9246,3621169.804,0.733946605,20325255,32.7272974,-116.4921177,2414.985809
301,20325255,Cottonwood Creek,367244,547589.9246,3620969.804,0.646915308,20325255,32.72549331,-116.4921279,2414.985809
302,20325255,Cottonwood Creek,367245,547789.9246,3620969.804,0.901029897,20325255,32.72548465,-116.4899936,2414.985809
303,20325255,Cottonwood Creek,367929,547789.9246,3620769.804,0.88980102,20325255,32.72368057,-116.4900039,2414.985809
304,20325255,Cottonwood Creek,368611,547389.9246,3620569.804,0.958074193,20325255,32.72189377,-116.4942826,2414.985809
305,20325255,Cottonwood Creek,368612,547589.9246,3620569.804,0.936236376,20325255,32.72188514,-116.4921484,2414.985809
306,20325255,Cottonwood Creek,368613,547789.9246,3620569.804,0.802289771,20325255,32.72187648,-116.4900142,2414.985809
307,20325255,Cottonwood Creek,369294,547189.9246,3620369.804,0.941415858,20325255,32.72009827,-116.4964269,2414.985809
308,20325255,Cottonwood Creek,369295,547389.9246,3620369.804,0.946345365,20325255,32.72008968,-116.4942928,2414.985809
309,20325255,Cottonwood Creek,369977,546989.9246,3620169.804,0.876032397,20325255,32.71830274,-116.4985712,2414.985809
310,20325255,Cottonwood Creek,369978,547189.9246,3620169.804,0.913868613,20325255,32.71829419,-116.4964371,2414.985809
311,20325255,Cottonwood Creek,370661,546989.9246,3619969.804,0.95020498,20325255,32.71649865,-116.4985813,2414.985809
312,20348695, ,53399,432989.9246,3712569.804,0.353624638,20348695,33.55066574,-117.7218409,2368.736837
313,20348695, ,54083,432989.9246,3712369.804,0.472432757,20348695,33.54886197,-117.7218259,2368.736837
314,20348695, ,54766,432789.9246,3712169.804,0.539476052,20348695,33.54704562,-117.7239651,2368.736837
315,20348695, ,54767,432989.9246,3712169.804,0.458414159,20348695,33.5470582,-117.7218109,2368.736837
316,20348695, ,55449,432589.9246,3711969.804,0.507079292,20348695,33.54522924,-117.7261042,2368.736837
317,20348695, ,55450,432789.9246,3711969.804,0.443065693,20348695,33.54524185,-117.7239501,2368.736837
318,20348695, ,56129,431789.9246,3711769.804,0.468063194,20348695,33.54337464,-117.7347055,2368.736837
319,20348695, ,56130,431989.9246,3711769.804,0.293860614,20348695,33.5433874,-117.7325514,2368.736837
320,20348695, ,56131,432189.9246,3711769.804,0.453084692,20348695,33.54340013,-117.7303973,2368.736837
321,20348695, ,56132,432389.9246,3711769.804,0.445035496,20348695,33.54341281,-117.7282432,2368.736837
322,20348695, ,56133,432589.9246,3711769.804,0.376672333,20348695,33.54342546,-117.7260891,2368.736837
323,20348695, ,56812,431589.9246,3711569.804,0.394490551,20348695,33.54155807,-117.7368443,2368.736837
324,20348695, ,56813,431789.9246,3711569.804,0.345935406,20348695,33.54157087,-117.7346902,2368.736837
325,20341741, ,167894,486389.9246,3679169.804,0.494550545,20341741,33.25142304,-117.1461092,438.0520493
326,20341741, ,167895,486589.9246,3679169.804,0.497930207,20341741,33.25142554,-117.1439621,438.0520493
327,22547129,Tucalota Creek,40704,493189.9246,3716369.804,0.170552945,22547129,33.58702253,-117.0733905,173.1010939
328,20342625, ,197927,473789.9246,3670369.804,0.236616338,20342625,33.17181489,-117.2811199,810.958337
329,20342625, ,197928,473989.9246,3670369.804,0.282761724,20342625,33.17181972,-117.2789748,810.958337
330,948070420,San Marcos Creek,229397,474989.9246,3661169.804,0.216638336,948070420,33.08885845,-117.267997,621.26819
331,948070420,San Marcos Creek,229399,475389.9246,3661169.804,0.256124388,948070420,33.08886759,-117.2637108,621.26819
332,20348435,Arroyo Trabuco,38392,441189.9246,3716969.804,0.471912809,20348435,33.59083279,-117.6338045,846.2951227
333,20348435,Arroyo Trabuco,39075,440989.9246,3716769.804,0.518018198,20348435,33.58901793,-117.6359466,846.2951227
334,20348435,Arroyo Trabuco,39076,441189.9246,3716769.804,0.501669833,20348435,33.58902899,-117.6337913,846.2951227
335,20348435,Arroyo Trabuco,39759,440989.9246,3716569.804,0.396520348,20348435,33.58721414,-117.6359333,846.2951227
336,20342623, ,178184,492389.9246,3676169.804,0.087461254,20342623,33.22442196,-117.0816719,926.5253376
337,20342623, ,178872,493189.9246,3675969.804,0.124577542,20342623,33.22262329,-117.0730847,926.5253376
338,20331310, ,303308,482789.9246,3639569.804,0.459474053,20331310,32.89417068,-117.1840113,475.8337239
339,20331310, ,303309,482989.9246,3639569.804,0.311938806,20331310,32.89417381,-117.1818729,475.8337239
340,20341933,San Marcos Creek,213695,480989.9246,3665769.804,0.186261374,20341933,33.13047282,-117.2037998,702.8560526
341,20341933,San Marcos Creek,213696,481189.9246,3665769.804,0.151824818,20341933,33.13047631,-117.2016557,702.8560526
342,20341933,San Marcos Creek,213697,481389.9246,3665769.804,0.142165783,20341933,33.13047977,-117.1995116,702.8560526
343,20341933,San Marcos Creek,214379,480989.9246,3665569.804,0.157454255,20341933,33.1286688,-117.2037957,702.8560526
344,20343075, ,137317,526989.9246,3688169.804,0.803869613,20343075,33.33234989,-116.7099859,152.2044293
345,22547417, ,51008,501989.9246,3713369.804,0.149235076,22547417,33.5599838,-116.9785618,1478.705734
346,22547417, ,51692,501989.9246,3713169.804,0.137646235,22547417,33.55817988,-116.9785622,1478.705734
347,22547417, ,51693,502189.9246,3713169.804,0.177222278,22547417,33.55817949,-116.9764076,1478.705734
348,22547417, ,51694,502389.9246,3713169.804,0.188871113,22547417,33.55817906,-116.9742529,1478.705734
349,22547417, ,52378,502389.9246,3712969.804,0.23569643,22547417,33.55637515,-116.9742535,1478.705734
350,22547417, ,52379,502589.9246,3712969.804,0.241425857,22547417,33.55637468,-116.9720989,1478.705734
351,22547417, ,52380,502789.9246,3712969.804,0.257944206,22547417,33.55637418,-116.9699443,1478.705734
352,22547417, ,52381,502989.9246,3712969.804,0.223317668,22547417,33.55637364,-116.9677897,1478.705734
353,22547417, ,53065,502989.9246,3712769.804,0.197260274,22547417,33.55456972,-116.9677904,1478.705734
354,22547417, ,53066,503189.9246,3712769.804,0.196740326,22547417,33.55456914,-116.9656358,1478.705734
355,24845754,Agua Hedionda Creek,,,,,,,,357.630698
356,20333310, ,375307,518589.9246,3618569.804,0.133446655,20333310,32.70471521,-116.8016564,319.2987647
357,20333310, ,375308,518789.9246,3618569.804,0.096490351,20333310,32.70471182,-116.7995225,319.2987647
358,948070220,Campo Creek,398064,555589.9246,3611969.804,0.55070493,948070220,32.64393529,-116.4072934,408.3603632
359,948070220,Campo Creek,398065,555789.9246,3611969.804,0.615518448,948070220,32.64392521,-116.4051611,408.3603632
360,22548087, ,55102,499989.9246,3712169.804,0.192340766,22548087,33.54916217,-117.0001085,269.5563194
361,20332828,San Diego River,306901,517389.9246,3638569.804,0.665073493,20332828,32.88514734,-116.8140846,1035.738311
362,20332828,San Diego River,307582,516789.9246,3638369.804,0.560243976,20332828,32.88335261,-116.8205028,1035.738311
363,20332828,San Diego River,307583,516989.9246,3638369.804,0.557074293,20332828,32.88334953,-116.8183646,1035.738311
364,20332828,San Diego River,307584,517189.9246,3638369.804,0.578682132,20332828,32.8833464,-116.8162265,1035.738311
365,20332828,San Diego River,307585,517389.9246,3638369.804,0.506839316,20332828,32.88334324,-116.8140883,1035.738311
366,20325059,Pine Valley Creek,335060,540389.9246,3630369.804,0.361723828,20325059,32.8105733,-116.5685543,876.8894418
367,20325059,Pine Valley Creek,335744,540389.9246,3630169.804,0.393820618,20325059,32.80876922,-116.568563,876.8894418
368,20325059,Pine Valley Creek,336427,540189.9246,3629969.804,0.506039396,20325059,32.80697248,-116.570708,876.8894418
369,20325059,Pine Valley Creek,336428,540389.9246,3629969.804,0.471852815,20325059,32.80696514,-116.5685717,876.8894418
370,22549123,Santa Margarita River,173246,462389.9246,3677569.804,0.401779822,22549123,33.23642179,-117.403688,1904.202182
371,22549123,Santa Margarita River,173247,462589.9246,3677569.804,0.380021998,22549123,33.23642873,-117.4015413,1904.202182
372,22549123,Santa Margarita River,173248,462789.9246,3677569.804,0.412468753,22549123,33.23643565,-117.3993947,1904.202182
373,22549123,Santa Margarita River,173249,462989.9246,3677569.804,0.441425857,22549123,33.23644252,-117.397248,1904.202182
374,22549123,Santa Margarita River,174609,461389.9246,3677169.804,0.555734427,22549123,33.23277857,-117.4144042,1904.202182
375,22549123,Santa Margarita River,175292,461189.9246,3676969.804,0.446255374,22549123,33.23096744,-117.4165422,1904.202182
376,22549123,Santa Margarita River,175293,461389.9246,3676969.804,0.426757324,22549123,33.23097461,-117.4143957,1904.202182
377,20333112, ,336313,517389.9246,3629969.804,0.163483652,20333112,32.80757059,-116.8142462,3071.196135
378,20333112, ,336314,517589.9246,3629969.804,0.173922608,20333112,32.8075674,-116.8121099,3071.196135
379,20333112, ,336996,517189.9246,3629769.804,0.182811719,20333112,32.80576962,-116.8163863,3071.196135
380,20333112, ,336997,517389.9246,3629769.804,0.15680432,20333112,32.80576647,-116.81425,3071.196135
381,20333112, ,337678,516789.9246,3629569.804,0.155234477,20333112,32.80397169,-116.8206625,3071.196135
382,20333112, ,337679,516989.9246,3629569.804,0.174492551,20333112,32.80396861,-116.8185262,3071.196135
383,20333112, ,337680,517189.9246,3629569.804,0.182751725,20333112,32.8039655,-116.81639,3071.196135
384,20333112, ,338361,516589.9246,3629369.804,0.170492951,20333112,32.8021706,-116.8228023,3071.196135
385,20333112, ,338362,516789.9246,3629369.804,0.172352765,20333112,32.80216756,-116.8206661,3071.196135
386,20333112, ,339044,516389.9246,3629169.804,0.143785621,20333112,32.80036948,-116.824942,3071.196135
387,20333112, ,339045,516589.9246,3629169.804,0.189771023,20333112,32.80036648,-116.8228059,3071.196135
388,20333112, ,339727,516189.9246,3628969.804,0.149675032,20333112,32.79856833,-116.8270817,3071.196135
389,20333112, ,339728,516389.9246,3628969.804,0.162853715,20333112,32.79856536,-116.8249456,3071.196135
390,20333112, ,340411,516189.9246,3628769.804,0.317058294,20333112,32.7967642,-116.8270852,3071.196135
391,20333112, ,341094,515989.9246,3628569.804,0.57310269,20333112,32.79496301,-116.8292247,3071.196135
392,20333112, ,341095,516189.9246,3628569.804,0.545235476,20333112,32.79496007,-116.8270887,3071.196135
393,20333112, ,341778,515989.9246,3628369.804,0.487581242,20333112,32.79315888,-116.8292281,3071.196135
394,20333112, ,342461,515789.9246,3628169.804,0.472652735,20333112,32.79135764,-116.8313675,3071.196135
395,20333112, ,342462,515989.9246,3628169.804,0.541925807,20333112,32.79135475,-116.8292316,3071.196135
396,20333112, ,343145,515789.9246,3627969.804,0.476422358,20333112,32.78955352,-116.8313709,3071.196135
397,948070230,Sweetwater River,347238,513589.9246,3626769.804,0.589371063,948070230,32.77875815,-116.8548834,1392.282916
398,948070230,Sweetwater River,347923,513789.9246,3626569.804,0.560163984,948070230,32.77695152,-116.8527507,1392.282916
399,948070230,Sweetwater River,348607,513789.9246,3626369.804,0.674122588,948070230,32.77514739,-116.8527537,1392.282916
400,948070230,Sweetwater River,348608,513989.9246,3626369.804,0.829737026,948070230,32.77514486,-116.8506182,1392.282916
401,948070230,Sweetwater River,348609,514189.9246,3626369.804,0.884131587,948070230,32.7751423,-116.8484826,1392.282916
402,948070230,Sweetwater River,348610,514389.9246,3626369.804,0.600339966,948070230,32.7751397,-116.8463471,1392.282916
403,948070230,Sweetwater River,349291,513789.9246,3626169.804,0.609289071,948070230,32.77334325,-116.8527567,1392.282916
404,948070230,Sweetwater River,349292,513989.9246,3626169.804,0.697820218,948070230,32.77334073,-116.8506212,1392.282916
405,948070230,Sweetwater River,349294,514389.9246,3626169.804,0.871752825,948070230,32.77333556,-116.8463502,1392.282916
406,948070162, ,338916,490789.9246,3629169.804,0.30329967,948070162,32.8004532,-117.0983714,294.4530448
407,948070162, ,339599,490589.9246,3628969.804,0.326257374,948070162,32.79864737,-117.1005055,294.4530448
408,20326491,Cottonwood Creek,,,,,,,,372.176556
409,20334528,San Vicente Creek,284286,508789.9246,3645169.804,0.561253875,20334528,32.94478545,-116.905964,777.7577835
410,20334528,San Vicente Creek,284287,508989.9246,3645169.804,0.544785521,20334528,32.94478382,-116.9038243,777.7577835
411,20348573,Moro Canyon,44467,424989.9246,3715169.804,0.187211279,20348573,33.57358188,-117.8082293,2158.069108
412,20348573,Moro Canyon,45150,424789.9246,3714969.804,0.20809919,20348573,33.57176406,-117.8103672,2158.069108
413,20348573,Moro Canyon,45833,424589.9246,3714769.804,0.217738226,20348573,33.56994621,-117.8125051,2158.069108
414,20348573,Moro Canyon,45834,424789.9246,3714769.804,0.220937906,20348573,33.56996033,-117.8103504,2158.069108
